TARGET_,PolyNo,Longitd,Latitud,score,scoreth,scorpfc,scoretr,scorecn,scorecy,reefpct,BCU_ID,BCU_Nam,ReefAre,RfPctAr,BCUarea,BCUpctr,Prtctdr,pct_Prt,MarnRlm,MRlm_Nm,NumEEZ,EEZName,EEZ_Sv1,EEZ_Sv2,EEZ_Sv3,OBJECTI,grav_NC,pop_cnt,nm_prts,reef_vl,sedimnt,nutrint,cml_scr,tp_thrt,Region,grv_NC_,pp_cnt_,nm_prt_,rf_vl_r,sdmnt_r,ntrnt_r
"3974","3975",102.199982668999994,-3.877014481350000,-0.010020000000000,0.091250000000000,0.131800000000000,-0.571380000000000,-1.308500000000000,0.761780000000000,0.060690000000000,0.000000000000000,,179.228973875999969,56.768611179899999,,,,,"13",Tropical Indo-Pacific and coastal Indian Ocean,"1",Indonesian Exclusive Economic Zone,Indonesia,,,"30747",0.987844393249799,0.994102132024324,0.998223313063228,0.000000000000000,0.903725908489039,0.966281576474490,0.808362887216813,Industrial dev,Southeast Asia,496.708249376200001,167681.935668945312500,2.000000000000000,0.000000000000000,427.445068359375000,9.865554809570312
"3974","3975",102.199982668999994,-3.877014481350000,-0.010020000000000,0.091250000000000,0.131800000000000,-0.571380000000000,-1.308500000000000,0.761780000000000,0.060690000000000,0.000000000000000,,179.228973875999969,56.768611179899999,,,,,"13",Tropical Indo-Pacific and coastal Indian Ocean,"1",Indonesian Exclusive Economic Zone,Indonesia,,,"30797",0.969301942274915,0.000000000000000,0.000000000000000,0.830097443036120,0.803295571575695,0.935308532787942,0.589667248279112,Fishing,Southeast Asia,141.150849492949988,0.000000000000000,0.000000000000000,145.000000000000000,88.355110168457017,2.988650798797607
"3974","3975",102.199982668999994,-3.877014481350000,-0.010020000000000,0.091250000000000,0.131800000000000,-0.571380000000000,-1.308500000000000,0.761780000000000,0.060690000000000,0.000000000000000,,179.228973875999969,56.768611179899999,,,,,"13",Tropical Indo-Pacific and coastal Indian Ocean,"1",Indonesian Exclusive Economic Zone,Indonesia,,,"30798",0.980633440092900,0.936497179280533,0.000000000000000,0.899974357095758,0.866172576136531,0.953291692001548,0.772761540767878,Fishing,Southeast Asia,259.669982787366678,23213.345703125000000,0.000000000000000,667.000000000000000,214.097015380859347,5.677708625793458
"4285","4286",107.639982669000005,4.435535518650000,0.080120000000000,0.853140000000000,0.170260000000000,0.773550000000000,-0.987350000000000,0.572410000000000,0.176800000000000,0.000000000000000,,3.771773737660000,1.196259851310000,,,,,"13",Tropical Indo-Pacific and coastal Indian Ocean,"1",Indonesian Exclusive Economic Zone,Indonesia,,,"22447",0.245153677586110,0.403454465528610,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.108101357185787,Coastal pop,Southeast Asia,0.107100169400000,30.138622283935547,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"4286","4287",107.639982669000005,4.595035518650000,0.080120000000000,0.853140000000000,0.170260000000000,0.773550000000000,-0.987350000000000,0.572410000000000,0.176800000000000,0.000000000000000,,8.561022653340000,2.715820207350000,,,,,"13",Tropical Indo-Pacific and coastal Indian Ocean,"1",Indonesian Exclusive Economic Zone,Indonesia,,,"22447",0.245153677586110,0.403454465528610,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.108101357185787,Coastal pop,Southeast Asia,0.107100169400000,30.138622283935547,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"4297","4298",107.799982669000002,4.435535518650000,0.080120000000000,0.853140000000000,0.170260000000000,0.773550000000000,-0.987350000000000,0.572410000000000,0.176800000000000,0.000000000000000,,5.669861033260000,1.798259277550000,,,,,"13",Tropical Indo-Pacific and coastal Indian Ocean,"1",Indonesian Exclusive Economic Zone,Indonesia,,,"22447",0.245153677586110,0.403454465528610,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.108101357185787,Coastal pop,Southeast Asia,0.107100169400000,30.138622283935547,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"4759","4760",115.319982668999998,6.028835518650000,0.081810000000000,0.581820000000000,-0.176800000000000,1.043100000000000,0.342060000000000,0.590480000000000,0.192000000000000,0.000000000000000,,41.101460145300003,13.101881244499999,,,,,"13",Tropical Indo-Pacific and coastal Indian Ocean,"1",Malaysian Exclusive Economic Zone,Malaysia,,,"21201",0.806128373695941,0.000000000000000,0.000000000000000,0.706700124551249,0.000000000000000,0.000000000000000,0.252138083041198,Fishing,Southeast Asia,7.585505976300000,0.000000000000000,0.000000000000000,9.000000000000000,0.000000000000000,0.000000000000000
"4759","4760",115.319982668999998,6.028835518650000,0.081810000000000,0.581820000000000,-0.176800000000000,1.043100000000000,0.342060000000000,0.590480000000000,0.192000000000000,0.000000000000000,,41.101460145300003,13.101881244499999,,,,,"13",Tropical Indo-Pacific and coastal Indian Ocean,"1",Malaysian Exclusive Economic Zone,Malaysia,,,"21202",0.819126819126819,0.000000000000000,0.000000000000000,0.801084328522236,0.000000000000000,0.000000000000000,0.270035191274843,Fishing,Southeast Asia,8.580570355550000,0.000000000000000,0.000000000000000,79.000000000000000,0.000000000000000,0.000000000000000
"4759","4760",115.319982668999998,6.028835518650000,0.081810000000000,0.581820000000000,-0.176800000000000,1.043100000000000,0.342060000000000,0.590480000000000,0.192000000000000,0.000000000000000,,41.101460145300003,13.101881244499999,,,,,"13",Tropical Indo-Pacific and coastal Indian Ocean,"1",Malaysian Exclusive Economic Zone,Malaysia,,,"21251",0.819126819126819,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.136521136521137,Fishing,Southeast Asia,8.580570355550000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.000000000000000
"4760","4761",115.319982668999998,6.187935518650000,0.081550000000000,0.582720000000000,-0.176840000000000,1.078390000000000,0.332230000000000,0.575760000000000,0.224670000000000,0.000000000000000,,82.004674346599998,26.148337068600000,,,,,"13",Tropical Indo-Pacific and coastal Indian Ocean,"1",Malaysian Exclusive Economic Zone,Malaysia,,,"21161",0.818845872899927,0.000000000000000,0.000000000000000,0.756062715217232,0.000000000000000,0.000000000000000,0.262484764686193,Fishing,Southeast Asia,8.547535829699999,0.000000000000000,0.000000000000000,32.000000000000000,0.000000000000000,0.000000000000000
"4760","4761",115.319982668999998,6.187935518650000,0.081550000000000,0.582720000000000,-0.176840000000000,1.078390000000000,0.332230000000000,0.575760000000000,0.224670000000000,0.000000000000000,,82.004674346599998,26.148337068600000,,,,,"13",Tropical Indo-Pacific and coastal Indian Ocean,"1",Malaysian Exclusive Economic Zone,Malaysia,,,"21201",0.806128373695941,0.000000000000000,0.000000000000000,0.706700124551249,0.000000000000000,0.000000000000000,0.252138083041198,Fishing,Southeast Asia,7.585505976300000,0.000000000000000,0.000000000000000,9.000000000000000,0.000000000000000,0.000000000000000
"4760","4761",115.319982668999998,6.187935518650000,0.081550000000000,0.582720000000000,-0.176840000000000,1.078390000000000,0.332230000000000,0.575760000000000,0.224670000000000,0.000000000000000,,82.004674346599998,26.148337068600000,,,,,"13",Tropical Indo-Pacific and coastal Indian Ocean,"1",Malaysian Exclusive Economic Zone,Malaysia,,,"21202",0.819126819126819,0.000000000000000,0.000000000000000,0.801084328522236,0.000000000000000,0.000000000000000,0.270035191274843,Fishing,Southeast Asia,8.580570355550000,0.000000000000000,0.000000000000000,79.000000000000000,0.000000000000000,0.000000000000000
"11866","11867",40.759982669199999,-13.201614481400000,0.037950000000000,0.348160000000000,-0.125480000000000,0.608730000000000,-0.241730000000000,0.540600000000000,0.044000000000000,0.000000000000000,,17.799314316599997,5.918415302680000,,,,,"13",Tropical Indo-Pacific and coastal Indian Ocean,"1",Mozambican Exclusive Economic Zone,Mozambique,,,"43856",,0.000000000000000,0.000000000000000,0.000000000000000,0.697329704281301,0.739281042138817,0.287322149284023,Nitrogen,Western Indian Ocean,,0.000000000000000,0.000000000000000,0.000000000000000,23.979578018188477,0.037072885781527
